Name,Quarters,File_Changed,Insertions,Deletions
Christina Sorokin,2021-Q4,0,0,0
Christina Sorokin,2021-Q3,0,0,0
Christina Sorokin,2021-Q2,0,0,0
Christina Sorokin,2021-Q1,1,2,3
Christina Sorokin,2020-Q4,0,0,0
Christina Sorokin,2020-Q3,0,0,0
Christina Sorokin,2020-Q2,12,4,91
Christina Sorokin,2020-Q1,0,0,0
Christina Sorokin,2019-Q4,1,0,3
Christina Sorokin,2019-Q3,0,0,0
Christina Sorokin,2019-Q2,0,0,0
Christina Sorokin,2019-Q1,0,0,0
Christina Sorokin,2018-Q4,0,0,0
Christina Sorokin,2018-Q3,1,11,4
Christina Sorokin,2018-Q2,0,0,0
Christina Sorokin,2018-Q1,0,0,0
Lei Zhang,2021-Q4,0,0,0
Lei Zhang,2021-Q3,0,0,0
Lei Zhang,2021-Q2,0,0,0
Lei Zhang,2021-Q1,4,69,7
Lei Zhang,2020-Q4,0,0,0
Lei Zhang,2020-Q3,2,3,0
Lei Zhang,2020-Q2,7,204,43
Lei Zhang,2020-Q1,47,1256,156
Lei Zhang,2019-Q4,468,11436,4172
Lei Zhang,2019-Q3,626,20621,9803
Lei Zhang,2019-Q2,347,8953,2537
Lei Zhang,2019-Q1,270,4860,2156
Lei Zhang,2018-Q4,63,708,231
Lei Zhang,2018-Q3,0,0,0
Lei Zhang,2018-Q2,0,0,0
Lei Zhang,2018-Q1,0,0,0
Ayan Moitra,2021-Q4,0,0,0
Ayan Moitra,2021-Q3,0,0,0
Ayan Moitra,2021-Q2,0,0,0
Ayan Moitra,2021-Q1,2,11,0
Alfie Edwards,2021-Q4,0,0,0
Alfie Edwards,2021-Q3,0,0,0
Alfie Edwards,2021-Q2,0,0,0
Alfie Edwards,2021-Q1,5,44,7
Alfie Edwards,2020-Q4,9,70,13
Alfie Edwards,2020-Q3,0,0,0
Alfie Edwards,2020-Q2,0,0,0
Alfie Edwards,2020-Q1,0,0,0
Etienne Pot,2021-Q4,0,0,0
Etienne Pot,2021-Q3,0,0,0
Etienne Pot,2021-Q2,0,0,0
Etienne Pot,2021-Q1,6,26,0
Etienne Pot,2020-Q4,6,64,7
Etienne Pot,2020-Q3,0,0,0
Etienne Pot,2020-Q2,0,0,0
Etienne Pot,2020-Q1,0,0,0
Mohamed Nour Abouelseoud,2020-Q4,31,292,6
Mohamed Nour Abouelseoud,2020-Q3,0,0,0
Mohamed Nour Abouelseoud,2020-Q2,0,0,0
Mohamed Nour Abouelseoud,2020-Q1,0,0,0
Mohamed Nour Abouelseoud,2019-Q4,0,0,0
Mohamed Nour Abouelseoud,2019-Q3,6,63,0
Mohamed Nour Abouelseoud,2019-Q2,0,0,0
Mohamed Nour Abouelseoud,2019-Q1,0,0,0
Xiao Yang,2021-Q4,0,0,0
Xiao Yang,2021-Q3,0,0,0
Xiao Yang,2021-Q2,0,0,0
Xiao Yang,2021-Q1,1,3,0
fo40225,2021-Q4,0,0,0
fo40225,2021-Q3,0,0,0
fo40225,2021-Q2,0,0,0
fo40225,2021-Q1,4,7,7
fo40225,2020-Q4,0,0,0
fo40225,2020-Q3,0,0,0
fo40225,2020-Q2,1,0,0
fo40225,2020-Q1,0,0,0
fo40225,2019-Q4,7,100,83
fo40225,2019-Q3,2,39,29
fo40225,2019-Q2,4,12,13
fo40225,2019-Q1,2,13,4
fo40225,2018-Q4,0,0,0
fo40225,2018-Q3,5,10,0
fo40225,2018-Q2,9,59,23
fo40225,2018-Q1,29,113,111
Eli Osherovich,2021-Q4,0,0,0
Eli Osherovich,2021-Q3,0,0,0
Eli Osherovich,2021-Q2,0,0,0
Eli Osherovich,2021-Q1,1,0,0
yair_ehrenwald,2021-Q4,0,0,0
yair_ehrenwald,2021-Q3,0,0,0
yair_ehrenwald,2021-Q2,0,0,0
yair_ehrenwald,2021-Q1,2,11,520
yair_ehrenwald,2020-Q4,0,0,0
yair_ehrenwald,2020-Q3,7,361,1548
yair_ehrenwald,2020-Q2,0,0,0
yair_ehrenwald,2020-Q1,0,0,0
Måns Bermell,2021-Q4,0,0,0
Måns Bermell,2021-Q3,0,0,0
Måns Bermell,2021-Q2,0,0,0
Måns Bermell,2021-Q1,1,14,0
Harsh188,2021-Q4,0,0,0
Harsh188,2021-Q3,0,0,0
Harsh188,2021-Q2,0,0,0
Harsh188,2021-Q1,2,0,0
Harsh188,2020-Q4,4,22,13
Harsh188,2020-Q3,14,217,68
Harsh188,2020-Q2,0,0,0
Harsh188,2020-Q1,0,0,0
Traun Leyden,2021-Q4,0,0,0
Traun Leyden,2021-Q3,0,0,0
Traun Leyden,2021-Q2,0,0,0
Traun Leyden,2021-Q1,1,0,0
rmothukuru,2021-Q4,0,0,0
rmothukuru,2021-Q3,0,0,0
rmothukuru,2021-Q2,0,0,0
rmothukuru,2021-Q1,3,21,23
rmothukuru,2020-Q4,6,43,26
rmothukuru,2020-Q3,0,0,0
rmothukuru,2020-Q2,0,0,0
rmothukuru,2020-Q1,0,0,0
Sami Kama,2021-Q4,0,0,0
Sami Kama,2021-Q3,0,0,0
Sami Kama,2021-Q2,0,0,0
Sami Kama,2021-Q1,1,30,11
Sami Kama,2020-Q4,2,94,26
Sami Kama,2020-Q3,78,2338,1840
Sami Kama,2020-Q2,0,0,0
Sami Kama,2020-Q1,0,0,0
Sami Kama,2019-Q4,0,0,0
Sami Kama,2019-Q3,0,0,0
Sami Kama,2019-Q2,17,1370,36
Sami Kama,2019-Q1,0,0,0
Sami Kama,2018-Q4,64,507,354
Sami Kama,2018-Q3,9,393,137
Sami Kama,2018-Q2,185,4801,2999
Sami Kama,2018-Q1,240,8572,2369
Natanael,2021-Q4,0,0,0
Natanael,2021-Q3,0,0,0
Natanael,2021-Q2,0,0,0
Natanael,2021-Q1,3,8,15
Liangzhe Yuan,2021-Q4,0,0,0
Liangzhe Yuan,2021-Q3,0,0,0
Liangzhe Yuan,2021-Q2,0,0,0
Liangzhe Yuan,2021-Q1,1,0,0
ravikyram,2021-Q4,0,0,0
ravikyram,2021-Q3,0,0,0
ravikyram,2021-Q2,0,0,0
ravikyram,2021-Q1,1,0,0
ravikyram,2020-Q4,1,0,2
ravikyram,2020-Q3,0,0,0
ravikyram,2020-Q2,0,0,0
ravikyram,2020-Q1,0,0,0
Matej,2021-Q4,0,0,0
Matej,2021-Q3,0,0,0
Matej,2021-Q2,0,0,0
Matej,2021-Q1,1,2,0
Jingyue Wu,2021-Q4,0,0,0
Jingyue Wu,2021-Q3,0,0,0
Jingyue Wu,2021-Q2,0,0,0
Jingyue Wu,2021-Q1,7,73,8
Jingyue Wu,2020-Q4,0,0,0
Jingyue Wu,2020-Q3,1,2,0
Jingyue Wu,2020-Q2,13,355,176
Jingyue Wu,2020-Q1,20,372,48
Jingyue Wu,2019-Q4,4,99,3
Jingyue Wu,2019-Q3,3,46,0
Jingyue Wu,2019-Q2,15,295,169
Jingyue Wu,2019-Q1,2,23,0
Jingyue Wu,2018-Q4,7,70,8
Jingyue Wu,2018-Q3,5,47,20
Jingyue Wu,2018-Q2,8,165,67
Jingyue Wu,2018-Q1,7,286,24
Simrit,2021-Q4,0,0,0
Simrit,2021-Q3,0,0,0
Simrit,2021-Q2,0,0,0
Simrit,2021-Q1,2,0,48
Artemiy Ryabinkov,2021-Q4,0,0,0
Artemiy Ryabinkov,2021-Q3,0,0,0
Artemiy Ryabinkov,2021-Q2,0,0,0
Artemiy Ryabinkov,2021-Q1,1,18,0
Mark Sandler,2021-Q4,0,0,0
Mark Sandler,2021-Q3,0,0,0
Mark Sandler,2021-Q2,0,0,0
Mark Sandler,2021-Q1,4,121,78
Jens Elofsson,2021-Q4,0,0,0
Jens Elofsson,2021-Q3,0,0,0
Jens Elofsson,2021-Q2,0,0,0
Jens Elofsson,2021-Q1,9,80,5
Jens Elofsson,2020-Q4,1,0,0
Jens Elofsson,2020-Q3,5,601,34
Jens Elofsson,2020-Q2,22,257,140
Jens Elofsson,2020-Q1,35,379,95
Jens Elofsson,2019-Q4,39,170,3957
Jens Elofsson,2019-Q3,14,339,32
Jens Elofsson,2019-Q2,39,5352,305
Jens Elofsson,2019-Q1,5,629,0
wangsiyu,2021-Q4,0,0,0
wangsiyu,2021-Q3,0,0,0
wangsiyu,2021-Q2,0,0,0
wangsiyu,2021-Q1,3,39,0
wangsiyu,2019-Q4,0,0,0
wangsiyu,2019-Q3,0,0,0
wangsiyu,2019-Q2,0,0,0
wangsiyu,2019-Q1,8,73,53
wangsiyu,2018-Q4,21,413,136
wangsiyu,2018-Q3,7,90,7
wangsiyu,2018-Q2,9,46,20
wangsiyu,2018-Q1,0,0,0
henri,2021-Q4,0,0,0
henri,2021-Q3,0,0,0
henri,2021-Q2,0,0,0
henri,2021-Q1,2,0,0
RJ Skerry-Ryan,2021-Q4,0,0,0
RJ Skerry-Ryan,2021-Q3,0,0,0
RJ Skerry-Ryan,2021-Q2,0,0,0
RJ Skerry-Ryan,2021-Q1,4,38,4
RJ Skerry-Ryan,2020-Q4,0,0,0
RJ Skerry-Ryan,2020-Q3,5,110,31
RJ Skerry-Ryan,2020-Q2,15,91,26
RJ Skerry-Ryan,2020-Q1,5,33,19
RJ Skerry-Ryan,2019-Q4,13,231,143
RJ Skerry-Ryan,2019-Q3,70,2170,2004
RJ Skerry-Ryan,2019-Q2,1,4,0
RJ Skerry-Ryan,2019-Q1,0,0,0
Nathan Luehr,2021-Q4,0,0,0
Nathan Luehr,2021-Q3,0,0,0
Nathan Luehr,2021-Q2,0,0,0
Nathan Luehr,2021-Q1,13,4999,4
Nathan Luehr,2020-Q4,5,73,27
Nathan Luehr,2020-Q3,4,15,2
Nathan Luehr,2020-Q2,102,40030,14065
Nathan Luehr,2020-Q1,0,0,0
Nathan Luehr,2019-Q4,0,0,0
Nathan Luehr,2019-Q3,1,4,4
Nathan Luehr,2019-Q2,1,0,316
Nathan Luehr,2019-Q1,0,0,0
Nathan Luehr,2018-Q4,0,0,0
Nathan Luehr,2018-Q3,3,299,259
Nathan Luehr,2018-Q2,0,0,0
Nathan Luehr,2018-Q1,1,33,4
Benjamin Klimczak,2020-Q4,9,118,16
Benjamin Klimczak,2020-Q3,0,0,0
Benjamin Klimczak,2020-Q2,0,0,0
Benjamin Klimczak,2020-Q1,0,0,0
Matej Rizman,2021-Q4,0,0,0
Matej Rizman,2021-Q3,0,0,0
Matej Rizman,2021-Q2,0,0,0
Matej Rizman,2021-Q1,4,295,72
Matej Rizman,2020-Q4,10,724,368
Matej Rizman,2020-Q3,0,0,0
Matej Rizman,2020-Q2,0,0,0
Matej Rizman,2020-Q1,11,73,18
Matej Rizman,2019-Q4,0,0,0
Matej Rizman,2019-Q3,1,0,0
Matej Rizman,2019-Q2,0,0,0
Matej Rizman,2019-Q1,4,84,17
Matej Rizman,2018-Q4,11,191,0
Matej Rizman,2018-Q3,0,0,0
Matej Rizman,2018-Q2,0,0,0
Matej Rizman,2018-Q1,0,0,0
Daniel Moore,2021-Q4,0,0,0
Daniel Moore,2021-Q3,0,0,0
Daniel Moore,2021-Q2,0,0,0
Daniel Moore,2021-Q1,1,0,0
kushanam,2021-Q4,0,0,0
kushanam,2021-Q3,0,0,0
kushanam,2021-Q2,0,0,0
kushanam,2021-Q1,2,0,0
kushanam,2020-Q4,46,595,360
kushanam,2020-Q3,41,489,326
kushanam,2020-Q2,5,85,0
kushanam,2020-Q1,0,0,0
Chunxiang (Jake) Zheng,2021-Q4,0,0,0
Chunxiang (Jake) Zheng,2021-Q3,0,0,0
Chunxiang (Jake) Zheng,2021-Q2,0,0,0
Chunxiang (Jake) Zheng,2021-Q1,2,3,0
Jeremy Lau,2021-Q4,0,0,0
Jeremy Lau,2021-Q3,0,0,0
Jeremy Lau,2021-Q2,0,0,0
Jeremy Lau,2021-Q1,5,30,31
Jeremy Lau,2020-Q4,4,0,4
Jeremy Lau,2020-Q3,1,0,2
Jeremy Lau,2020-Q2,5,24,4
Jeremy Lau,2020-Q1,14,303,238
Jeremy Lau,2019-Q4,10,11,55
Jeremy Lau,2019-Q3,10,17,451
Jeremy Lau,2019-Q2,8,11,9
Jeremy Lau,2019-Q1,25,286,491
Jeremy Lau,2018-Q4,26,189,80
Jeremy Lau,2018-Q3,6,130,111
Jeremy Lau,2018-Q2,39,1598,1234
Jeremy Lau,2018-Q1,35,542,66
Corey Cole,2021-Q4,0,0,0
Corey Cole,2021-Q3,0,0,0
Corey Cole,2021-Q2,0,0,0
Corey Cole,2021-Q1,2,0,0
Corey Cole,2020-Q4,1,2,2
Corey Cole,2020-Q3,0,0,0
Corey Cole,2020-Q2,0,0,0
Corey Cole,2020-Q1,0,0,0
Yun Peng,2021-Q4,0,0,0
Yun Peng,2021-Q3,0,0,0
Yun Peng,2021-Q2,0,0,0
Yun Peng,2021-Q1,6,22,2
Yun Peng,2020-Q4,13,97,36
Yun Peng,2020-Q3,0,0,0
Yun Peng,2020-Q2,0,0,0
Yun Peng,2020-Q1,0,0,0
Yun Peng,2019-Q4,0,0,0
Yun Peng,2019-Q3,0,0,0
Yun Peng,2019-Q2,0,0,0
Yun Peng,2019-Q1,8,13,12
Yun Peng,2018-Q4,1,3,0
Yun Peng,2018-Q3,3,2,0
Yun Peng,2018-Q2,5,33,3
Yun Peng,2018-Q1,67,643,181
Phat Tran,2021-Q4,0,0,0
Phat Tran,2021-Q3,0,0,0
Phat Tran,2021-Q2,0,0,0
Phat Tran,2021-Q1,1,3,3
Eugene Brevdo,2021-Q4,0,0,0
Eugene Brevdo,2021-Q3,0,0,0
Eugene Brevdo,2021-Q2,0,0,0
Eugene Brevdo,2021-Q1,2,16,0
Eugene Brevdo,2020-Q4,20,542,79
Eugene Brevdo,2020-Q3,135,1187,29
Eugene Brevdo,2020-Q2,35,1580,540
Eugene Brevdo,2020-Q1,185,7069,4603
Eugene Brevdo,2019-Q4,66,1381,378
Eugene Brevdo,2019-Q3,33,743,404
Eugene Brevdo,2019-Q2,85,2511,489
Eugene Brevdo,2019-Q1,86,2985,2179
Eugene Brevdo,2018-Q4,66,1323,267
Eugene Brevdo,2018-Q3,106,1194,786
Eugene Brevdo,2018-Q2,33,975,145
Eugene Brevdo,2018-Q1,122,4354,1865
Bramandia Ramadhana,2021-Q4,0,0,0
Bramandia Ramadhana,2021-Q3,0,0,0
Bramandia Ramadhana,2021-Q2,0,0,0
Bramandia Ramadhana,2021-Q1,3,10,2
Bramandia Ramadhana,2020-Q4,0,0,0
Bramandia Ramadhana,2020-Q3,0,0,0
Bramandia Ramadhana,2020-Q2,18,174,48
Bramandia Ramadhana,2020-Q1,8,134,5
TVLIgnacy,2021-Q4,0,0,0
TVLIgnacy,2021-Q3,0,0,0
TVLIgnacy,2021-Q2,0,0,0
TVLIgnacy,2021-Q1,1,0,0
Abhinav Upadhyay,2021-Q4,0,0,0
Abhinav Upadhyay,2021-Q3,0,0,0
Abhinav Upadhyay,2021-Q2,0,0,0
Abhinav Upadhyay,2021-Q1,1,0,0
Abhinav Upadhyay,2018-Q4,1,0,0
Abhinav Upadhyay,2018-Q3,0,0,0
Abhinav Upadhyay,2018-Q2,0,0,0
Abhinav Upadhyay,2018-Q1,0,0,0
Mehmet Deveci,2021-Q4,0,0,0
Mehmet Deveci,2021-Q3,0,0,0
Mehmet Deveci,2021-Q2,0,0,0
Mehmet Deveci,2021-Q1,2,20,0
Mehmet Deveci,2020-Q4,11,230,119
Mehmet Deveci,2020-Q3,8,102,220
Mehmet Deveci,2020-Q2,7,319,95
Mehmet Deveci,2020-Q1,2,235,86
Sean Silva,2021-Q4,0,0,0
Sean Silva,2021-Q3,0,0,0
Sean Silva,2021-Q2,0,0,0
Sean Silva,2021-Q1,2,19,0
Sean Silva,2020-Q4,9,350,272
Sean Silva,2020-Q3,1,2,2
Sean Silva,2020-Q2,28,353,197
Sean Silva,2020-Q1,84,997,571
Sean Silva,2019-Q4,220,6280,988
Sean Silva,2019-Q3,6,357,17
Sean Silva,2019-Q2,66,1882,969
Sean Silva,2019-Q1,0,0,0
Sean Silva,2018-Q4,0,0,0
Sean Silva,2018-Q3,0,0,0
Sean Silva,2018-Q2,1,0,0
Sean Silva,2018-Q1,0,0,0
rposts,2021-Q4,0,0,0
rposts,2021-Q3,0,0,0
rposts,2021-Q2,0,0,0
rposts,2021-Q1,3,8,4
rposts,2020-Q4,5,85,0
rposts,2020-Q3,0,0,0
rposts,2020-Q2,1,2,0
rposts,2020-Q1,0,0,0
Mitchel Humpherys,2021-Q4,0,0,0
Mitchel Humpherys,2021-Q3,0,0,0
Mitchel Humpherys,2021-Q2,0,0,0
Mitchel Humpherys,2021-Q1,1,6,3
Jia Fu Low,2021-Q4,0,0,0
Jia Fu Low,2021-Q3,0,0,0
Jia Fu Low,2021-Q2,0,0,0
Jia Fu Low,2021-Q1,1,4,4
rsun-bdti,2021-Q4,0,0,0
rsun-bdti,2021-Q3,0,0,0
rsun-bdti,2021-Q2,0,0,0
rsun-bdti,2021-Q1,1,0,123
Kazuaki Ishizaki,2021-Q4,0,0,0
Kazuaki Ishizaki,2021-Q3,0,0,0
Kazuaki Ishizaki,2021-Q2,0,0,0
Kazuaki Ishizaki,2021-Q1,14,17,17
Kazuaki Ishizaki,2020-Q4,27,44,44
Kazuaki Ishizaki,2020-Q3,10,20,20
Kazuaki Ishizaki,2020-Q2,16,30,30
Kazuaki Ishizaki,2020-Q1,172,356,359
Kazuaki Ishizaki,2019-Q4,1070,2129,2120
Kazuaki Ishizaki,2019-Q3,26,77,75
Kazuaki Ishizaki,2019-Q2,0,0,0
Kazuaki Ishizaki,2019-Q1,0,0,0
kashyapraval,2021-Q4,0,0,0
kashyapraval,2021-Q3,0,0,0
kashyapraval,2021-Q2,0,0,0
kashyapraval,2021-Q1,1,0,0
mdfaijul,2021-Q4,0,0,0
mdfaijul,2021-Q3,0,0,0
mdfaijul,2021-Q2,0,0,0
mdfaijul,2021-Q1,1,8,10
mdfaijul,2020-Q4,13,997,262
mdfaijul,2020-Q3,10,383,108
mdfaijul,2020-Q2,0,0,0
mdfaijul,2020-Q1,26,489,483
mdfaijul,2019-Q4,4,78,22
mdfaijul,2019-Q3,3,20,3
mdfaijul,2019-Q2,33,681,649
mdfaijul,2019-Q1,20,2104,144
mdfaijul,2018-Q4,18,804,2393
mdfaijul,2018-Q3,0,0,0
mdfaijul,2018-Q2,0,0,0
mdfaijul,2018-Q1,1,16,7
ganand1,2021-Q4,0,0,0
ganand1,2021-Q3,0,0,0
ganand1,2021-Q2,0,0,0
ganand1,2021-Q1,1,5,5
ganand1,2020-Q4,9,292,42
ganand1,2020-Q3,0,0,0
ganand1,2020-Q2,0,0,0
ganand1,2020-Q1,0,0,0
Keith Mok,2021-Q4,0,0,0
Keith Mok,2021-Q3,0,0,0
Keith Mok,2021-Q2,0,0,0
Keith Mok,2021-Q1,1,0,0
Martin Kubovčík,2021-Q4,0,0,0
Martin Kubovčík,2021-Q3,0,0,0
Martin Kubovčík,2021-Q2,0,0,0
Martin Kubovčík,2021-Q1,1,6,6
Martin Kubovčík,2020-Q4,0,0,0
Martin Kubovčík,2020-Q3,0,0,0
Martin Kubovčík,2020-Q2,10,59,28
Martin Kubovčík,2020-Q1,0,0,0
Bart Ribbers,2021-Q4,0,0,0
Bart Ribbers,2021-Q3,0,0,0
Bart Ribbers,2021-Q2,0,0,0
Bart Ribbers,2021-Q1,1,3,3
ewsn1593,2021-Q4,0,0,0
ewsn1593,2021-Q3,0,0,0
ewsn1593,2021-Q2,0,0,0
ewsn1593,2021-Q1,1,0,0
machineko,2021-Q4,0,0,0
machineko,2021-Q3,0,0,0
machineko,2021-Q2,0,0,0
machineko,2021-Q1,1,6,4
machineko,2020-Q4,1,8,0
machineko,2020-Q3,0,0,0
machineko,2020-Q2,0,0,0
machineko,2020-Q1,0,0,0
Junhyuk So,2021-Q4,0,0,0
Junhyuk So,2021-Q3,0,0,0
Junhyuk So,2021-Q2,0,0,0
Junhyuk So,2021-Q1,1,0,0
Dean Wyatte,2020-Q4,2,164,22
Dean Wyatte,2020-Q3,0,0,0
Dean Wyatte,2020-Q2,0,0,0
Dean Wyatte,2020-Q1,0,0,0
dependabot[bot],2020-Q4,3,0,0
dependabot[bot],2020-Q3,0,0,0
dependabot[bot],2020-Q2,0,0,0
dependabot[bot],2020-Q1,0,0,0
Ikko Ashimine,2020-Q4,2,0,0
Ikko Ashimine,2020-Q3,0,0,0
Ikko Ashimine,2020-Q2,0,0,0
Ikko Ashimine,2020-Q1,0,0,0
Chris Leary,2020-Q4,1,0,0
Chris Leary,2020-Q3,0,0,0
Chris Leary,2020-Q2,0,0,0
Chris Leary,2020-Q1,0,0,0
Chris Leary,2019-Q4,0,0,0
Chris Leary,2019-Q3,0,0,0
Chris Leary,2019-Q2,0,0,0
Chris Leary,2019-Q1,13,654,19
Chris Leary,2018-Q4,4,10,5
Chris Leary,2018-Q3,17,188,45
Chris Leary,2018-Q2,66,2959,1413
Chris Leary,2018-Q1,130,1970,481
ather,2020-Q4,5,867,860
ather,2020-Q3,0,0,0
ather,2020-Q2,0,0,0
ather,2020-Q1,0,0,0
Dominic Jack,2020-Q4,4,19,15
Dominic Jack,2020-Q3,0,0,0
Dominic Jack,2020-Q2,2,10,0
Dominic Jack,2020-Q1,0,0,0
Dominic Jack,2019-Q4,3,6,0
Dominic Jack,2019-Q3,0,0,0
Dominic Jack,2019-Q2,0,0,0
Dominic Jack,2019-Q1,0,0,0
Vikram Dattu,2020-Q4,14,139,39
Vikram Dattu,2020-Q3,0,0,0
Vikram Dattu,2020-Q2,2,7,3
Vikram Dattu,2020-Q1,0,0,0
vaibhav,2020-Q4,4,44,0
vaibhav,2020-Q3,0,0,0
vaibhav,2020-Q2,0,0,0
vaibhav,2020-Q1,0,0,0
yunfeima,2020-Q4,7,31,17
yunfeima,2020-Q3,33,431,86
yunfeima,2020-Q2,0,0,0
yunfeima,2020-Q1,0,0,0
Teng Lu,2020-Q4,17,244,284
Teng Lu,2020-Q3,2,7,0
Teng Lu,2020-Q2,30,418,148
Teng Lu,2020-Q1,0,0,0
yqtianust,2020-Q4,1,0,0
yqtianust,2020-Q3,0,0,0
yqtianust,2020-Q2,0,0,0
yqtianust,2020-Q1,0,0,0
Oskar Flordal,2020-Q4,3,3,3
Oskar Flordal,2020-Q3,0,0,0
Oskar Flordal,2020-Q2,0,0,0
Oskar Flordal,2020-Q1,0,0,0
Jae H. Yoo,2020-Q4,27,533,239
Jae H. Yoo,2020-Q3,0,0,0
Jae H. Yoo,2020-Q2,17,37,35
Jae H. Yoo,2020-Q1,0,0,0
Jae H. Yoo,2019-Q4,2,0,0
Jae H. Yoo,2019-Q3,0,0,0
Jae H. Yoo,2019-Q2,0,0,0
Jae H. Yoo,2019-Q1,0,0,0
mazharul,2020-Q4,6,9,60
mazharul,2020-Q3,5,262,240
mazharul,2020-Q2,0,0,0
mazharul,2020-Q1,0,0,0
Samuel Marks,2020-Q4,148,834,829
Samuel Marks,2020-Q3,0,0,0
Samuel Marks,2020-Q2,0,0,0
Samuel Marks,2020-Q1,0,0,0
Chris Kennelly,2020-Q4,31,39,39
Chris Kennelly,2020-Q3,0,0,0
Chris Kennelly,2020-Q2,1,0,0
Chris Kennelly,2020-Q1,0,0,0
Chris Kennelly,2018-Q4,0,0,0
Chris Kennelly,2018-Q3,0,0,0
Chris Kennelly,2018-Q2,4,37,37
Chris Kennelly,2018-Q1,0,0,0
Dong Lin,2020-Q4,30,1185,69
Dong Lin,2020-Q3,1,3,0
Dong Lin,2020-Q2,0,0,0
Dong Lin,2020-Q1,24,212,24
Dong Lin,2019-Q4,9,135,13
Dong Lin,2019-Q3,66,1057,271
Dong Lin,2019-Q2,61,1197,274
Dong Lin,2019-Q1,1,0,0
jpodivin,2020-Q4,3,0,2
jpodivin,2020-Q3,0,0,0
jpodivin,2020-Q2,1,27,20
jpodivin,2020-Q1,0,0,0
Erik Smistad,2020-Q4,2,8,0
Erik Smistad,2020-Q3,0,0,0
Erik Smistad,2020-Q2,0,0,0
Erik Smistad,2020-Q1,0,0,0
Erik Smistad,2018-Q4,0,0,0
Erik Smistad,2018-Q3,1,9,3
Erik Smistad,2018-Q2,3,27,22
Erik Smistad,2018-Q1,0,0,0
Simrit Kaur,2020-Q4,1,0,22
Simrit Kaur,2020-Q3,0,0,0
Simrit Kaur,2020-Q2,0,0,0
Simrit Kaur,2020-Q1,0,0,0
Jakub Jatczak,2020-Q4,56,352,358
Jakub Jatczak,2020-Q3,0,0,0
Jakub Jatczak,2020-Q2,0,0,0
Jakub Jatczak,2020-Q1,0,0,0
Mingxing Tan,2020-Q4,1,2,0
Mingxing Tan,2020-Q3,2,6,9
Mingxing Tan,2020-Q2,1,0,0
Mingxing Tan,2020-Q1,0,0,0
Mingxing Tan,2019-Q4,1,4,4
Mingxing Tan,2019-Q3,0,0,0
Mingxing Tan,2019-Q2,0,0,0
Mingxing Tan,2019-Q1,0,0,0
Mingxing Tan,2018-Q4,3,46,111
Mingxing Tan,2018-Q3,1,17,0
Mingxing Tan,2018-Q2,156,6609,1780
Mingxing Tan,2018-Q1,2,17,2
Robert Suderman,2020-Q4,26,1043,132
Robert Suderman,2020-Q3,62,2741,710
Robert Suderman,2020-Q2,61,1638,213
Robert Suderman,2020-Q1,1,52,0
Robert Suderman,2019-Q4,22,731,83
Robert Suderman,2019-Q3,0,0,0
Robert Suderman,2019-Q2,0,0,0
Robert Suderman,2019-Q1,0,0,0
Mazhar,2020-Q4,3,18,18
Mazhar,2020-Q3,0,0,0
Mazhar,2020-Q2,0,0,0
Mazhar,2020-Q1,0,0,0
Anna R,2020-Q4,161,3198,2411
Anna R,2020-Q3,89,4179,5468
Anna R,2020-Q2,21,297,538
Anna R,2020-Q1,170,1652,1982
Anna R,2019-Q4,19,162,48
Anna R,2019-Q3,162,1442,2563
Anna R,2019-Q2,159,3503,2180
Anna R,2019-Q1,65,498,173
Anna R,2018-Q4,512,7729,6015
Anna R,2018-Q3,1442,51985,4210
Anna R,2018-Q2,343,2898,3168
Anna R,2018-Q1,991,22442,35573
Victor de Souza,2020-Q4,7,196,50
Victor de Souza,2020-Q3,6,518,222
Victor de Souza,2020-Q2,0,0,0
Victor de Souza,2020-Q1,0,0,0
Thomas Joerg,2020-Q4,89,557,145
Thomas Joerg,2020-Q3,39,271,643
Thomas Joerg,2020-Q2,29,454,78
Thomas Joerg,2020-Q1,13,179,107
Thomas Joerg,2019-Q4,6,178,40
Thomas Joerg,2019-Q3,43,467,350
Thomas Joerg,2019-Q2,55,1092,149
Thomas Joerg,2019-Q1,7,13,307
Thomas Joerg,2018-Q4,14,1564,779
Thomas Joerg,2018-Q3,27,1013,150
Thomas Joerg,2018-Q2,28,1392,71
Thomas Joerg,2018-Q1,0,0,0
Sidong-Wei,2020-Q4,15,85,21
Sidong-Wei,2020-Q3,3,4,0
Sidong-Wei,2020-Q2,14,79,27
Sidong-Wei,2020-Q1,0,0,0
Yosshi999,2020-Q4,1,0,0
Yosshi999,2020-Q3,0,0,0
Yosshi999,2020-Q2,0,0,0
Yosshi999,2020-Q1,0,0,0
Prateek Gupta,2020-Q4,19,400,238
Prateek Gupta,2020-Q3,0,0,0
Prateek Gupta,2020-Q2,0,0,0
Prateek Gupta,2020-Q1,0,0,0
Alexander Grund,2020-Q4,25,176,157
Alexander Grund,2020-Q3,14,33,71
Alexander Grund,2020-Q2,5,125,50
Alexander Grund,2020-Q1,14,405,189
Alexander Grund,2019-Q4,2,0,25
Alexander Grund,2019-Q3,0,0,0
Alexander Grund,2019-Q2,0,0,0
Alexander Grund,2019-Q1,0,0,0
Georgiy Manuilov,2020-Q4,5,44,14
Georgiy Manuilov,2020-Q3,0,0,0
Georgiy Manuilov,2020-Q2,0,0,0
